#CSV created by Body Aspect
Body part , layer ,  X  , Y ,  Z 
1,1,-1227,-7913,-989
1,1,-1252,-7913,-949
1,1,-1263,-7913,-919
1,1,-1269,-7913,-859
1,1,-1296,-7913,-840
1,1,-1308,-7913,-820
1,1,-1325,-7913,-741
1,1,-1337,-7913,-721
1,1,-1348,-7913,-702
1,1,-1372,-7913,-672
1,1,-1394,-7913,-633
1,1,-1403,-7913,-593
1,1,-1413,-7913,-572
1,1,-1432,-7913,-513
1,1,-1444,-7913,-504
1,1,-1465,-7913,-464
1,1,-1469,-7913,-404
1,1,-1487,-7913,-425
1,1,-1495,-7913,-395
1,1,-1497,-7913,-325
1,1,-1508,-7913,-306
1,1,-1535,-7913,-306
1,1,-1535,-7913,-236
1,1,-1559,-7913,-217
1,1,-1596,-7913,-197
1,1,-1584,-7913,-137
1,1,-1593,-7913,-117
1,1,-1610,-7913,-68
1,1,-1629,-7913,-29
1,1,-1638,-7913,-8
1,1,-1655,-7913,41
1,1,-1657,-7913,91
1,1,-1662,-7913,131
1,1,-1681,-7913,100
1,1,-1686,-7913,69
1,1,-1683,-7913,150
1,1,-1729,-7913,169
1,1,-1736,-7913,199
1,1,-1748,-7913,259
1,1,-1764,-7913,298
1,1,-1775,-7913,308
1,1,-1780,-7913,338
1,1,-1794,-7913,387
1,1,-1802,-7913,458
1,1,-1821,-7913,427
1,1,-1820,-7913,487
1,1,-1824,-7913,467
1,1,-1844,-7913,536
1,1,-1865,-7913,596
1,1,-1870,-7913,576
1,1,-1877,-7913,595
1,1,-1903,-7913,634
1,1,-1920,-7913,614
1,1,-1917,-7913,675
1,1,-1925,-7913,684
1,1,-1967,-7913,702
1,1,-1972,-7913,683
1,1,-1966,-7913,753
1,1,-1989,-7913,793
1,1,-2021,-7913,721
1,1,-2019,-7913,771
1,1,-2022,-7913,801
1,1,-2034,-7913,842
1,1,-2065,-7913,770
1,1,-2065,-7913,810
1,1,-2069,-7913,840
1,1,-2137,-7913,598
1,1,-2157,-7913,568
1,1,-2169,-7913,527
1,1,-2141,-7913,668
1,1,-2169,-7913,568
1,1,-2173,-7913,597
1,1,-2100,-7913,890
1,1,-2120,-7913,819
1,1,-2097,-7913,940
1,1,-2114,-7913,879
1,1,-2116,-7913,909
1,1,-2221,-7913,556
1,1,-2236,-7913,505
1,1,-2119,-7913,939
1,1,-2198,-7913,676
1,1,-2218,-7913,606
1,1,-2169,-7913,808
1,1,-2176,-7913,787
1,1,-2200,-7913,707
1,1,-2218,-7913,647
1,1,-2272,-7913,505
1,1,-2166,-7913,898
1,1,-2220,-7913,716
1,1,-2269,-7913,555
1,1,-2162,-7913,948
1,1,-2180,-7913,887
1,1,-2271,-7913,625
1,1,-2169,-7913,998
1,1,-2268,-7913,675
1,1,-2321,-7913,504
1,1,-2214,-7913,887
1,1,-2258,-7913,746
1,1,-2267,-7913,715
1,1,-2242,-7913,836
1,1,-2269,-7913,745
1,1,-2319,-7913,584
1,1,-2214,-7913,997
1,1,-2317,-7913,704
1,1,-2327,-7913,674
1,1,-2374,-7913,523
1,1,-2316,-7913,744
1,1,-2308,-7913,804
1,1,-2379,-7913,582
1,1,-2320,-7913,804
1,1,-2370,-7913,682
1,1,-2387,-7913,632
1,1,-2370,-7913,722
1,1,-2425,-7913,550
1,1,-2371,-7913,752
1,1,-2421,-7913,601
1,1,-2366,-7913,802
1,1,-2418,-7913,681
1,1,-2420,-7913,711
1,1,-2469,-7913,600
1,1,-2472,-7913,589
1,1,-2410,-7913,251
1,1,-2435,-7913,251
1,1,-2454,-7913,190
1,1,-2678,-7913,-57
1,1,-2685,-7913,-38
1,1,-2671,-7913,-37
1,1,-2629,-7913,-75
1,1,-2608,-7913,-54
1,1,-2550,-7913,-172
1,1,-2576,-7913,-102
1,1,-2522,-7913,-210
1,1,-2530,-7913,-191
1,1,-2555,-7913,-121
1,1,-2479,-7913,-289
1,1,-2491,-7913,-259
1,1,-2452,-7913,-327
1,1,-2399,-7913,-435
1,1,-2409,-7913,-406
1,1,-2431,-7913,-347
1,1,-2477,-7913,-220
1,1,-2372,-7913,-474
1,1,-2378,-7913,-455
1,1,-2334,-7913,-502
1,1,-2314,-7913,-522
1,1,-2266,-7913,-620
1,1,-2283,-7913,-570
1,1,-2227,-7913,-658
1,1,-2274,-7913,-519
1,1,-2282,-7913,-500
1,1,-2180,-7913,-716
1,1,-2190,-7913,-686
1,1,-2151,-7913,-765
1,1,-2118,-7913,-823
1,1,-2127,-7913,-794
1,1,-2076,-7913,-871
1,1,-2037,-7913,-910
1,1,-2015,-7913,-939
1,1,-1992,-7913,-967
1,1,-1957,-7913,-1036
1,1,-1983,-7913,-959
1,1,-1936,-7913,-1065
1,1,-1913,-7913,-1095
1,1,-1892,-7913,-1123
1,1,-1886,-7913,-1104
1,1,-1843,-7913,-1161
1,1,-1828,-7913,-1170
1,1,-1791,-7913,-1209
1,1,-1774,-7913,-1228
1,1,-1747,-7913,-1237
1,1,-1700,-7913,-1276
1,1,-1690,-7913,-1265
1,1,-1643,-7913,-1303
1,1,-1585,-7913,-1340
1,1,-1548,-7913,-1348
1,1,-1501,-7913,-1346
1,1,-1459,-7913,-1325
1,1,-1448,-7913,-1324
1,1,-1398,-7913,-1291
1,1,-1381,-7913,-1262
1,1,-1346,-7913,-1259
1,1,-1344,-7913,-1220
1,1,-1319,-7913,-1177
1,1,-1292,-7913,-1136
1,1,-1285,-7913,-1116
1,2,-1227,-7863,-989
1,2,-1225,-7863,-969
1,2,-1257,-7863,-989
1,2,-1254,-7863,-969
1,2,-1284,-7863,-860
1,2,-1289,-7863,-900
1,2,-1296,-7863,-951
1,2,-1296,-7863,-841
1,2,-1301,-7863,-880
1,2,-1308,-7863,-820
1,2,-1327,-7863,-761
1,2,-1348,-7863,-702
1,2,-1372,-7863,-672
1,2,-1398,-7863,-653
1,2,-1405,-7863,-613
1,2,-1413,-7863,-573
1,2,-1432,-7863,-514
1,2,-1444,-7863,-504
1,2,-1448,-7863,-444
1,2,-1455,-7863,-405
1,2,-1465,-7863,-374
1,2,-1470,-7863,-324
1,2,-1494,-7863,-305
1,2,-1514,-7863,-266
1,2,-1535,-7863,-236
1,2,-1542,-7863,-196
1,2,-1563,-7863,-167
1,2,-1584,-7863,-137
1,2,-1593,-7863,-118
1,2,-1610,-7863,-68
1,2,-1631,-7863,-39
1,2,-1637,-7863,-9
1,2,-1667,-7863,40
1,2,-1677,-7863,50
1,2,-1694,-7863,100
1,2,-1700,-7863,130
1,2,-1723,-7863,199
1,2,-1736,-7863,198
1,2,-1761,-7863,258
1,2,-1777,-7863,237
1,2,-1779,-7863,287
1,2,-1792,-7863,337
1,2,-1806,-7863,387
1,2,-1825,-7863,356
1,2,-1821,-7863,427
1,2,-1826,-7863,456
1,2,-1831,-7863,486
1,2,-1860,-7863,566
1,2,-1870,-7863,525
1,2,-1870,-7863,576
1,2,-1889,-7863,595
1,2,-1920,-7863,564
1,2,-1920,-7863,614
1,2,-1926,-7863,634
1,2,-1975,-7863,583
1,2,-1969,-7863,652
1,2,-1973,-7863,633
1,2,-2020,-7863,591
1,2,-2002,-7863,702
1,2,-2019,-7863,681
1,2,-2026,-7863,701
1,2,-2068,-7863,590
1,2,-2083,-7863,579
1,2,-2066,-7863,680
1,2,-2109,-7863,529
1,2,-2068,-7863,720
1,2,-2121,-7863,528
1,2,-2125,-7863,558
1,2,-2161,-7863,427
1,2,-2123,-7863,608
1,2,-2174,-7863,427
1,2,-2088,-7863,770
1,2,-2117,-7863,669
1,2,-2169,-7863,487
1,2,-2177,-7863,457
1,2,-2169,-7863,527
1,2,-2103,-7863,799
1,2,-2117,-7863,749
1,2,-2126,-7863,718
1,2,-2114,-7863,799
1,2,-2222,-7863,426
1,2,-2220,-7863,476
1,2,-2252,-7863,364
1,2,-2262,-7863,335
1,2,-2220,-7863,516
1,2,-2274,-7863,334
1,2,-2288,-7863,284
1,2,-2283,-7863,344
1,2,-2318,-7863,222
1,2,-2271,-7863,425
1,2,-2331,-7863,223
1,2,-2278,-7863,444
1,2,-2325,-7863,283
1,2,-2362,-7863,162
1,2,-2272,-7863,505
1,2,-2324,-7863,333
1,2,-2324,-7863,373
1,2,-2388,-7863,162
1,2,-2323,-7863,413
1,2,-2381,-7863,222
1,2,-2375,-7863,282
1,2,-2425,-7863,120
1,2,-2327,-7863,483
1,2,-2429,-7863,150
1,2,-2333,-7863,503
1,2,-2457,-7863,100
1,2,-2426,-7863,240
1,2,-2199,-7863,-699
1,2,-2162,-7863,-767
1,2,-2172,-7863,-738
1,2,-2126,-7863,-796
1,2,-2104,-7863,-824
1,2,-2075,-7863,-873
1,2,-2084,-7863,-844
1,2,-2036,-7863,-912
1,2,-2018,-7863,-931
1,2,-1983,-7863,-960
1,2,-1961,-7863,-988
1,2,-1945,-7863,-997
1,2,-1919,-7863,-1037
1,2,-1876,-7863,-1094
1,2,-1886,-7863,-1065
1,2,-1855,-7863,-1124
1,2,-1839,-7863,-1133
1,2,-1803,-7863,-1172
1,2,-1785,-7863,-1191
1,2,-1749,-7863,-1229
1,2,-1742,-7863,-1210
1,2,-1689,-7863,-1267
1,2,-1663,-7863,-1275
1,2,-1645,-7863,-1295
1,2,-1586,-7863,-1333
1,2,-1549,-7863,-1340
1,2,-1491,-7863,-1338
1,2,-1447,-7863,-1326
1,2,-1441,-7863,-1305
1,2,-1399,-7863,-1284
1,2,-1380,-7863,-1262
1,2,-1367,-7863,-1223
1,2,-1346,-7863,-1211
1,2,-1320,-7863,-1170
1,3,-1238,-7813,-960
1,3,-1254,-7813,-969
1,3,-1291,-7813,-921
1,3,-1304,-7813,-900
1,3,-1312,-7813,-861
1,3,-1322,-7813,-821
1,3,-1342,-7813,-762
1,3,-1345,-7813,-782
1,3,-1351,-7813,-722
1,3,-1372,-7813,-672
1,3,-1394,-7813,-633
1,3,-1402,-7813,-594
1,3,-1410,-7813,-553
1,3,-1417,-7813,-513
1,3,-1441,-7813,-484
1,3,-1448,-7813,-445
1,3,-1455,-7813,-405
1,3,-1464,-7813,-375
1,3,-1470,-7813,-324
1,3,-1484,-7813,-335
1,3,-1494,-7813,-306
1,3,-1513,-7813,-266
1,3,-1535,-7813,-236
1,3,-1545,-7813,-217
1,3,-1562,-7813,-168
1,3,-1584,-7813,-137
1,3,-1593,-7813,-118
1,3,-1619,-7813,-49
1,3,-1629,-7813,-29
1,3,-1637,-7813,-9
1,3,-1680,-7813,39
1,3,-1683,-7813,19
1,3,-1708,-7813,89
1,3,-1716,-7813,169
1,3,-1723,-7813,199
1,3,-1727,-7813,178
1,3,-1734,-7813,208
1,3,-1779,-7813,227
1,3,-1786,-7813,257
1,3,-1803,-7813,287
1,3,-1814,-7813,347
1,3,-1826,-7813,296
1,3,-1827,-7813,346
1,3,-1827,-7813,396
1,3,-1850,-7813,455
1,3,-1874,-7813,355
1,3,-1855,-7813,485
1,3,-1872,-7813,415
1,3,-1872,-7813,465
1,3,-1877,-7813,495
1,3,-1916,-7813,534
1,3,-1920,-7813,514
1,3,-1923,-7813,554
1,3,-1974,-7813,492
1,3,-1968,-7813,562
1,3,-2025,-7813,480
1,3,-2019,-7813,551
1,3,-2024,-7813,530
1,3,-2071,-7813,489
1,3,-2079,-7813,459
1,3,-2088,-7813,429
1,3,-2070,-7813,579
1,3,-2126,-7813,378
1,3,-2127,-7813,418
1,3,-2155,-7813,317
1,3,-2163,-7813,287
1,3,-2120,-7813,488
1,3,-2128,-7813,458
1,3,-2175,-7813,286
1,3,-2180,-7813,316
1,3,-2176,-7813,377
1,3,-2217,-7813,226
1,3,-2179,-7813,407
1,3,-2224,-7813,245
1,3,-2230,-7813,225
1,3,-2230,-7813,315
