#CSV created by Body Aspect
Body part , layer ,  X  , Y ,  Z 
1,1,-1153,-8029,-1113
1,1,-1166,-8029,-1094
1,1,-1181,-8029,-1094
1,1,-1183,-8029,-1115
1,1,-1224,-8029,-1076
1,1,-1262,-8029,-1018
1,1,-1268,-8029,-948
1,1,-1274,-8029,-999
1,1,-1283,-8029,-949
1,1,-1305,-8029,-890
1,1,-1315,-8029,-850
1,1,-1325,-8029,-811
1,1,-1322,-8029,-791
1,1,-1343,-8029,-732
1,1,-1372,-8029,-733
1,1,-1394,-8029,-684
1,1,-1423,-8029,-695
1,1,-1442,-8029,-626
1,1,-1464,-8029,-587
1,1,-1483,-8029,-618
1,1,-1475,-8029,-568
1,1,-1507,-8029,-319
1,1,-1513,-8029,-269
1,1,-1526,-8029,-270
1,1,-1533,-8029,-230
1,1,-1578,-8029,-182
1,1,-1583,-8029,-132
1,1,-1582,-8029,-42
1,1,-1585,-8029,-62
1,1,-1612,-8029,7
1,1,-1625,-8029,6
1,1,-1628,-8029,-14
1,1,-1655,-8029,55
1,1,-1666,-8029,135
1,1,-1673,-8029,94
1,1,-1673,-8029,164
1,1,-1677,-8029,144
1,1,-1710,-8029,233
1,1,-1722,-8029,232
1,1,-1730,-8029,191
1,1,-1729,-8029,262
1,1,-1771,-8029,300
1,1,-1773,-8029,290
1,1,-1792,-8029,319
1,1,-1823,-8029,287
1,1,-1829,-8029,317
1,1,-1851,-8029,386
1,1,-1872,-8029,345
1,1,-1873,-8029,395
1,1,-1881,-8029,415
1,1,-1922,-8029,393
1,1,-1927,-8029,423
1,1,-1930,-8029,463
1,1,-1973,-8029,380
1,1,-1953,-8029,522
1,1,-1978,-8029,410
1,1,-1972,-8029,491
1,1,-2007,-8029,339
1,1,-1977,-8029,521
1,1,-2024,-8029,318
1,1,-2034,-8029,277
1,1,-2025,-8029,368
1,1,-2025,-8029,468
1,1,-2030,-8029,448
1,1,-2025,-8029,518
1,1,-2074,-8029,316
1,1,-2081,-8029,285
1,1,-2019,-8029,589
1,1,-2027,-8029,558
1,1,-2074,-8029,366
1,1,-2076,-8029,406
1,1,-2038,-8029,608
1,1,-2123,-8029,263
1,1,-2123,-8029,313
1,1,-2141,-8029,242
1,1,-2073,-8029,606
1,1,-2173,-8029,211
1,1,-2181,-8029,181
1,1,-2147,-8029,363
1,1,-2209,-8029,119
1,1,-2082,-8029,666
1,1,-2175,-8029,301
1,1,-2180,-8029,281
1,1,-2225,-8029,108
1,1,-2172,-8029,361
1,1,-2226,-8029,199
1,1,-2255,-8029,87
1,1,-2284,-8029,-24
1,1,-2292,-8029,-55
1,1,-2125,-8029,634
1,1,-2228,-8029,239
1,1,-2273,-8029,66
1,1,-2284,-8029,26
1,1,-2129,-8029,664
1,1,-2222,-8029,309
1,1,-2276,-8029,106
1,1,-2326,-8029,-86
1,1,-2323,-8029,-26
1,1,-2274,-8029,207
1,1,-2277,-8029,196
1,1,-2323,-8029,24
1,1,-2358,-8029,-108
1,1,-2172,-8029,632
1,1,-2325,-8029,64
1,1,-2373,-8029,-118
1,1,-2326,-8029,104
1,1,-2373,-8029,-68
1,1,-2378,-8029,-39
1,1,-2332,-8029,174
1,1,-2374,-8029,22
1,1,-2376,-8029,62
1,1,-2423,-8029,-111
1,1,-2374,-8029,112
1,1,-2425,-8029,-71
1,1,-2373,-8029,162
1,1,-2427,-8029,-31
1,1,-2422,-8029,30
1,1,-2427,-8029,59
1,1,-2425,-8029,110
1,1,-2474,-8029,157
1,1,-2411,-8029,-463
1,1,-2371,-8029,-531
1,1,-2379,-8029,-511
1,1,-2409,-8029,-433
1,1,-2356,-8029,-500
1,1,-2321,-8029,-557
1,1,-2249,-8029,-714
1,1,-2263,-8029,-674
1,1,-2282,-8029,-625
1,1,-2318,-8029,-528
1,1,-2269,-8029,-625
1,1,-2316,-8029,-498
1,1,-2212,-8029,-742
1,1,-2324,-8029,-439
1,1,-2192,-8029,-760
1,1,-2255,-8029,-554
1,1,-2258,-8029,-546
1,1,-2156,-8029,-788
1,1,-2093,-8029,-925
1,1,-2067,-8029,-963
1,1,-2021,-8029,-1020
1,1,-2024,-8029,-1011
1,1,-1972,-8029,-1088
1,1,-1939,-8029,-1146
1,1,-1956,-8029,-1097
1,1,-1910,-8029,-1194
1,1,-1877,-8029,-1252
1,1,-1884,-8029,-1233
